UserId,PoisName,EnterTime,ExitTime,Duration
1,Information Technology Center,2020-10-07T01:25:16,2020-10-07T02:57:06,PT1H31M50S
1,Finestra Pub,2020-10-07T10:08:22,2020-10-07T10:14:41,PT6M19S
1,Cafeteria,2020-10-07T10:57:53,2020-10-07T12:31:11,PT1H33M18S
1,Finestra Pub,2020-10-07T12:55:02,2020-10-07T13:33:27,PT38M25S
1,Main Library,2020-10-07T13:59:10,2020-10-07T14:29:44,PT30M34S
1,Finestra Pub,2020-10-07T14:39:48,2020-10-07T15:05:00,PT25M12S
1,Dean's office,2020-10-07T15:38:42,2020-10-07T15:47:44,PT9M2S
1,Main Library,2020-10-07T16:38:05,2020-10-07T16:50:15,PT12M10S
1,Main Library,2020-10-07T18:38:39,2020-10-07T19:11:56,PT33M17S
1,Sports bay,2020-10-07T19:14:24,2020-10-07T19:15:37,PT1M13S
1,Chinese Bar,2020-10-08T08:50:23,2020-10-08T09:04:28,PT14M5S
1,Bridge,2020-10-08T11:08:23,2020-10-08T11:24:56,PT16M33S
1,Cafeteria,2020-10-08T11:48:44,2020-10-08T12:29:47,PT41M3S
1,Park,2020-10-08T13:02:59,2020-10-08T15:21:48,PT2H18M49S
1,Chinese Bar,2020-10-08T17:18:08,2020-10-08T19:53:08,PT2H35M
1,Cafeteria,2020-10-08T20:40:20,2020-10-08T21:50:03,PT1H9M43S
1,Finestra Pub,2020-10-08T22:15:27,2020-10-08T22:32:00,PT16M33S
1,Park,2020-10-08T23:33:11,2020-10-09T00:04:10,PT30M59S
1,Park,2020-10-09T00:33:58,2020-10-09T00:58:21,PT24M23S
1,Chinese Bar,2020-10-09T12:47:24,2020-10-09T13:39:50,PT52M26S
1,Cafeteria,2020-10-09T16:27:19,2020-10-09T18:13:19,PT1H46M
1,Park,2020-10-10T08:46:46,2020-10-10T09:13:41,PT26M55S
1,Information Technology Center,2020-10-10T11:11:04,2020-10-10T13:59:39,PT2H48M35S
1,Chinese Bar,2020-10-10T15:16:33,2020-10-10T16:00:05,PT43M32S
1,Sports bay,2020-10-11T15:22:23,2020-10-11T16:53:45,PT1H31M22S
1,Finestra Pub,2020-10-11T18:35:01,2020-10-11T19:33:32,PT58M31S
1,Park,2020-10-11T20:01:56,2020-10-11T20:55:03,PT53M7S
1,Information Technology Center,2020-10-12T12:11:08,2020-10-12T13:43:45,PT1H32M37S
1,Cafeteria,2020-10-13T10:13:13,2020-10-13T11:12:38,PT59M25S
1,Statue before BAIS Faculty,2020-10-13T13:05:19,2020-10-13T13:11:12,PT5M53S
1,Statue before BAIS Faculty,2020-10-13T13:53:24,2020-10-13T14:54:04,PT1H40S
1,Sports bay,2020-10-13T15:03:37,2020-10-13T16:03:53,PT1H16S
1,Information Technology Center,2020-10-13T16:51:29,2020-10-13T17:44:24,PT52M55S
1,Chinese Bar,2020-10-13T18:32:13,2020-10-13T18:45:27,PT13M14S
1,Cafeteria,2020-10-13T19:32:59,2020-10-13T22:04:11,PT2H31M12S
1,Sports bay,2020-10-13T23:46:47,2020-10-14T00:14:42,PT27M55S
1,Statue before BAIS Faculty,2020-10-14T10:19:08,2020-10-14T11:42:48,PT1H23M40S
1,Chinese Bar,2020-10-14T11:56:32,2020-10-14T13:39:33,PT1H43M1S
1,Statue before BAIS Faculty,2020-10-14T15:27:47,2020-10-14T15:56:48,PT29M1S
1,Main Library,2020-10-14T17:24:24,2020-10-14T18:40:23,PT1H15M59S
1,Finestra Pub,2020-10-14T20:25:25,2020-10-14T20:56:06,PT30M41S
1,Information Technology Center,2020-10-14T21:51:06,2020-10-14T23:26:47,PT1H35M41S
1,Cafeteria,2020-10-14T23:59:59,2020-10-15T00:56:18,PT56M19S
1,Information Technology Center,2020-10-15T01:23:44,2020-10-15T01:28:40,PT4M56S
1,Main Library,2020-10-15T02:17:43,2020-10-15T02:24:27,PT6M44S
1,Main Library,2020-10-15T07:36:31,2020-10-15T09:33:47,PT1H57M16S
1,Cafeteria,2020-10-15T10:32:44,2020-10-15T12:08:07,PT1H35M23S
1,Park,2020-10-15T12:46:59,2020-10-15T13:12:32,PT25M33S
1,Bridge,2020-10-15T15:55:23,2020-10-15T16:55:45,PT1H22S
1,Sports bay,2020-10-15T17:02:29,2020-10-15T17:46:01,PT43M32S
1,Statue before BAIS Faculty,2020-10-15T19:32:41,2020-10-15T22:06:41,PT2H34M
1,Park,2020-10-16T00:05:43,2020-10-16T00:44:48,PT39M5S
1,Chinese Bar,2020-10-16T00:51:29,2020-10-16T01:08:25,PT16M56S
1,Chinese Bar,2020-10-16T01:09:26,2020-10-16T03:42:31,PT2H33M5S
1,Information Technology Center,2020-10-16T05:59:24,2020-10-16T06:59:15,PT59M51S
1,Finestra Pub,2020-10-16T15:07:10,2020-10-16T17:06:29,PT1H59M19S
1,Park,2020-10-16T18:29:43,2020-10-16T18:46:33,PT16M50S
1,Information Technology Center,2020-10-16T19:35:06,2020-10-16T21:14:55,PT1H39M49S
1,Cafeteria,2020-10-17T11:22:54,2020-10-17T11:28:53,PT5M59S
1,Finestra Pub,2020-10-18T08:30:34,2020-10-18T10:19:56,PT1H49M22S
1,Park,2020-10-18T10:39:43,2020-10-18T10:46:53,PT7M10S
1,Main Library,2020-10-18T10:50:37,2020-10-18T11:14:55,PT24M18S
1,Finestra Pub,2020-10-18T12:01:43,2020-10-18T12:08:20,PT6M37S
1,Park,2020-10-18T13:36:14,2020-10-18T14:47:04,PT1H10M50S
1,Sports bay,2020-10-18T15:14:19,2020-10-18T17:16:46,PT2H2M27S
1,Cafeteria,2020-10-18T17:20:46,2020-10-18T19:58:52,PT2H38M6S
1,Chinese Bar,2020-10-18T20:34:34,2020-10-18T22:05:37,PT1H31M3S
1,Bridge,2020-10-18T23:03:19,2020-10-18T23:16:06,PT12M47S
1,Information Technology Center,2020-10-18T23:18:48,2020-10-18T23:40:49,PT22M1S
1,Sports bay,2020-10-19T08:17:14,2020-10-19T11:12:03,PT2H54M49S
1,Bridge,2020-10-19T11:46:11,2020-10-19T13:05:04,PT1H18M53S
1,Dean's office,2020-10-19T14:10:29,2020-10-19T14:24:36,PT14M7S
1,Statue before BAIS Faculty,2020-10-19T14:41:40,2020-10-19T17:27:26,PT2H45M46S
1,Cafeteria,2020-10-19T17:56:35,2020-10-19T19:38:44,PT1H42M9S
1,Dean's office,2020-10-19T19:42:21,2020-10-19T20:35:26,PT53M5S
1,Bridge,2020-10-20T08:52:30,2020-10-20T08:58:24,PT5M54S
1,Main Library,2020-10-20T09:55:50,2020-10-20T11:14:26,PT1H18M36S
1,Main Library,2020-10-20T12:04:01,2020-10-20T12:59:06,PT55M5S
1,Statue before BAIS Faculty,2020-10-20T13:09:38,2020-10-20T14:21:19,PT1H11M41S
1,Statue before BAIS Faculty,2020-10-20T14:45:30,2020-10-20T17:17:38,PT2H32M8S
1,Statue before BAIS Faculty,2020-10-20T19:57:29,2020-10-20T20:28:46,PT31M17S
1,Information Technology Center,2020-10-20T20:58:34,2020-10-20T23:53:20,PT2H54M46S
1,Information Technology Center,2020-10-21T00:49:07,2020-10-21T01:27:08,PT38M1S
1,Sports bay,2020-10-21T01:34:44,2020-10-21T03:35:05,PT2H21S
1,Sports bay,2020-10-21T05:59:36,2020-10-21T06:40:25,PT40M49S
1,Park,2020-10-21T13:48:19,2020-10-21T13:57:42,PT9M23S
1,Statue before BAIS Faculty,2020-10-21T14:15:44,2020-10-21T15:48:12,PT1H32M28S
1,Park,2020-10-21T17:13:17,2020-10-21T17:50:03,PT36M46S
1,Main Library,2020-10-21T18:19:29,2020-10-21T18:59:16,PT39M47S
1,Finestra Pub,2020-10-21T19:05:09,2020-10-21T19:25:48,PT20M39S
1,Cafeteria,2020-10-21T20:21:57,2020-10-21T20:22:08,PT11S
1,Bridge,2020-10-21T21:19:52,2020-10-21T22:59:46,PT1H39M54S
1,Sports bay,2020-10-21T23:35:49,2020-10-22T01:47:08,PT2H11M19S
1,Statue before BAIS Faculty,2020-10-22T02:34:00,2020-10-22T03:05:17,PT31M17S
1,Cafeteria,2020-10-22T12:25:03,2020-10-22T13:16:03,PT51M
1,Dean's office,2020-10-23T10:07:43,2020-10-23T10:09:58,PT2M15S
1,Sports bay,2020-10-23T11:04:17,2020-10-23T11:06:37,PT2M20S
1,Sports bay,2020-10-23T11:55:42,2020-10-23T13:42:21,PT1H46M39S
1,Bridge,2020-10-23T16:22:57,2020-10-23T18:04:43,PT1H41M46S
1,Statue before BAIS Faculty,2020-10-23T18:51:27,2020-10-23T18:57:40,PT6M13S
1,Bridge,2020-10-23T20:08:08,2020-10-23T20:53:26,PT45M18S
1,Cafeteria,2020-10-23T22:01:29,2020-10-23T22:14:09,PT12M40S
1,Information Technology Center,2020-10-23T22:21:41,2020-10-23T22:58:30,PT36M49S
1,Finestra Pub,2020-10-24T00:25:00,2020-10-24T00:36:50,PT11M50S
1,Sports bay,2020-10-24T07:58:12,2020-10-24T10:02:09,PT2H3M57S
1,Information Technology Center,2020-10-24T10:21:53,2020-10-24T11:02:09,PT40M16S
1,Sports bay,2020-10-24T12:46:42,2020-10-24T14:24:20,PT1H37M38S
1,Sports bay,2020-10-24T15:16:37,2020-10-24T15:39:00,PT22M23S
1,Finestra Pub,2020-10-25T10:01:42,2020-10-25T10:50:01,PT48M19S
1,Park,2020-10-25T11:03:59,2020-10-25T13:03:40,PT1H59M41S
1,Sports bay,2020-10-25T14:25:18,2020-10-25T15:19:08,PT53M50S
1,Information Technology Center,2020-10-25T16:19:53,2020-10-25T19:15:23,PT2H55M30S
1,Main Library,2020-10-25T19:15:28,2020-10-25T22:06:26,PT2H50M58S
1,Park,2020-10-25T22:36:16,2020-10-25T23:43:59,PT1H7M43S
1,Sports bay,2020-10-25T23:53:05,2020-10-26T01:18:54,PT1H25M49S
1,Cafeteria,2020-10-26T07:20:28,2020-10-26T09:12:32,PT1H52M4S
1,Sports bay,2020-10-27T09:12:33,2020-10-27T09:52:23,PT39M50S
1,Park,2020-10-27T11:13:28,2020-10-27T12:06:52,PT53M24S
1,Finestra Pub,2020-10-27T13:59:51,2020-10-27T14:48:50,PT48M59S
1,Cafeteria,2020-10-27T16:38:00,2020-10-27T17:21:17,PT43M17S
1,Dean's office,2020-10-27T18:04:43,2020-10-27T19:02:31,PT57M48S
1,Dean's office,2020-10-27T19:41:10,2020-10-27T22:06:54,PT2H25M44S
1,Finestra Pub,2020-10-27T22:46:29,2020-10-27T22:54:24,PT7M55S
1,Information Technology Center,2020-10-27T23:05:46,2020-10-27T23:46:05,PT40M19S
1,Bridge,2020-10-28T12:47:54,2020-10-28T12:54:37,PT6M43S
1,Dean's office,2020-10-28T14:26:12,2020-10-28T14:35:03,PT8M51S
1,Chinese Bar,2020-10-28T16:18:15,2020-10-28T18:03:36,PT1H45M21S
1,Information Technology Center,2020-10-29T13:34:43,2020-10-29T14:05:43,PT31M
1,Dean's office,2020-10-29T14:57:49,2020-10-29T17:55:08,PT2H57M19S
1,Dean's office,2020-10-29T18:22:48,2020-10-29T18:37:40,PT14M52S
1,Finestra Pub,2020-10-29T18:42:49,2020-10-29T19:47:44,PT1H4M55S
1,Statue before BAIS Faculty,2020-10-29T21:15:14,2020-10-29T23:08:29,PT1H53M15S
1,Dean's office,2020-10-29T23:16:10,2020-10-29T23:24:41,PT8M31S
1,Dean's office,2020-10-30T00:16:17,2020-10-30T01:08:19,PT52M2S
1,Park,2020-10-30T08:31:45,2020-10-30T08:53:11,PT21M26S
1,Park,2020-10-30T09:00:39,2020-10-30T09:29:51,PT29M12S
1,Dean's office,2020-10-30T10:28:43,2020-10-30T11:12:11,PT43M28S
1,Chinese Bar,2020-10-30T11:58:36,2020-10-30T14:33:25,PT2H34M49S
1,Information Technology Center,2020-10-30T15:50:00,2020-10-30T18:43:02,PT2H53M2S
1,Information Technology Center,2020-10-30T18:47:40,2020-10-30T20:08:27,PT1H20M47S
1,Information Technology Center,2020-10-31T15:14:16,2020-10-31T16:03:41,PT49M25S
1,Dean's office,2020-10-31T16:23:53,2020-10-31T16:56:08,PT32M15S
1,Information Technology Center,2020-11-01T14:58:07,2020-11-01T15:45:52,PT47M45S
1,Statue before BAIS Faculty,2020-11-01T15:54:38,2020-11-01T17:40:10,PT1H45M32S
1,Dean's office,2020-11-02T08:15:33,2020-11-02T08:20:56,PT5M23S
1,Park,2020-11-03T14:01:50,2020-11-03T15:27:25,PT1H25M35S
1,Chinese Bar,2020-11-03T16:22:25,2020-11-03T16:53:22,PT30M57S
1,Park,2020-11-03T17:15:33,2020-11-03T17:20:01,PT4M28S
1,Finestra Pub,2020-11-03T18:45:15,2020-11-03T19:18:35,PT33M20S
1,Statue before BAIS Faculty,2020-11-03T20:22:04,2020-11-03T20:36:56,PT14M52S
1,Dean's office,2020-11-03T20:48:43,2020-11-03T21:38:49,PT50M6S
1,Dean's office,2020-11-03T21:44:37,2020-11-03T22:33:16,PT48M39S
1,Sports bay,2020-11-03T22:44:52,2020-11-04T01:31:38,PT2H46M46S
1,Main Library,2020-11-04T02:17:04,2020-11-04T02:30:15,PT13M11S
1,Bridge,2020-11-04T09:19:23,2020-11-04T10:04:40,PT45M17S
1,Bridge,2020-11-04T10:55:02,2020-11-04T11:02:51,PT7M49S
1,Chinese Bar,2020-11-04T12:11:49,2020-11-04T14:01:00,PT1H49M11S
1,Bridge,2020-11-05T09:31:08,2020-11-05T11:32:57,PT2H1M49S
1,Main Library,2020-11-05T13:39:03,2020-11-05T15:11:22,PT1H32M19S
1,Sports bay,2020-11-05T16:07:11,2020-11-05T16:38:17,PT31M6S
1,Information Technology Center,2020-11-05T16:42:45,2020-11-05T19:17:03,PT2H34M18S
1,Information Technology Center,2020-11-05T20:14:24,2020-11-05T21:08:52,PT54M28S
1,Information Technology Center,2020-11-06T13:39:54,2020-11-06T14:42:32,PT1H2M38S
1,Information Technology Center,2020-11-06T15:38:56,2020-11-06T17:35:19,PT1H56M23S
1,Bridge,2020-11-06T18:45:02,2020-11-06T19:42:29,PT57M27S
1,Sports bay,2020-11-07T09:27:57,2020-11-07T09:37:28,PT9M31S
1,Sports bay,2020-11-07T10:00:45,2020-11-07T11:43:04,PT1H42M19S
1,Bridge,2020-11-07T11:52:48,2020-11-07T12:47:29,PT54M41S
1,Finestra Pub,2020-11-08T15:51:59,2020-11-08T16:11:51,PT19M52S
1,Statue before BAIS Faculty,2020-11-08T16:37:09,2020-11-08T16:55:29,PT18M20S
1,Sports bay,2020-11-08T17:30:21,2020-11-08T18:59:59,PT1H29M38S
1,Dean's office,2020-11-08T19:18:23,2020-11-08T19:25:08,PT6M45S
1,Bridge,2020-11-08T20:18:12,2020-11-08T21:00:34,PT42M22S
1,Chinese Bar,2020-11-08T21:31:47,2020-11-08T22:34:13,PT1H2M26S
1,Park,2020-11-08T22:54:52,2020-11-08T23:13:29,PT18M37S
1,Chinese Bar,2020-11-08T23:37:39,2020-11-09T00:30:07,PT52M28S
1,Dean's office,2020-11-09T02:16:34,2020-11-09T03:38:46,PT1H22M12S
1,Chinese Bar,2020-11-09T05:02:28,2020-11-09T06:55:17,PT1H52M49S
1,Finestra Pub,2020-11-09T10:29:50,2020-11-09T11:11:34,PT41M44S
1,Cafeteria,2020-11-09T11:12:11,2020-11-09T12:52:05,PT1H39M54S
1,Cafeteria,2020-11-09T13:37:02,2020-11-09T13:37:16,PT14S
1,Cafeteria,2020-11-09T13:44:59,2020-11-09T14:33:09,PT48M10S
1,Main Library,2020-11-09T15:27:19,2020-11-09T15:39:48,PT12M29S
1,Information Technology Center,2020-11-09T15:58:19,2020-11-09T16:19:22,PT21M3S
1,Statue before BAIS Faculty,2020-11-09T16:20:04,2020-11-09T17:17:44,PT57M40S
1,Chinese Bar,2020-11-09T19:08:08,2020-11-09T19:31:42,PT23M34S
1,Information Technology Center,2020-11-09T20:15:57,2020-11-09T20:16:46,PT49S
1,Cafeteria,2020-11-10T13:29:20,2020-11-10T13:31:33,PT2M13S
1,Sports bay,2020-11-10T14:01:20,2020-11-10T15:53:10,PT1H51M50S
1,Information Technology Center,2020-11-10T16:35:19,2020-11-10T17:06:49,PT31M30S
1,Finestra Pub,2020-11-10T17:27:35,2020-11-10T18:24:43,PT57M8S
1,Chinese Bar,2020-11-11T15:52:05,2020-11-11T18:07:15,PT2H15M10S
1,Sports bay,2020-11-11T18:48:21,2020-11-11T20:06:38,PT1H18M17S
1,Cafeteria,2020-11-11T21:18:06,2020-11-11T22:09:11,PT51M5S
1,Sports bay,2020-11-11T23:08:14,2020-11-12T00:21:32,PT1H13M18S
1,Bridge,2020-11-12T00:54:16,2020-11-12T02:02:38,PT1H8M22S
1,Cafeteria,2020-11-12T02:09:00,2020-11-12T02:35:14,PT26M14S
1,Park,2020-11-12T03:23:52,2020-11-12T04:47:57,PT1H24M5S
1,Sports bay,2020-11-12T04:53:37,2020-11-12T05:25:27,PT31M50S
1,Park,2020-11-12T13:36:35,2020-11-12T15:14:54,PT1H38M19S
1,Bridge,2020-11-12T16:25:55,2020-11-12T17:28:50,PT1H2M55S
1,Statue before BAIS Faculty,2020-11-12T19:03:09,2020-11-12T19:50:09,PT47M
1,Park,2020-11-12T21:44:30,2020-11-12T22:43:21,PT58M51S
1,Sports bay,2020-11-12T23:11:54,2020-11-13T00:07:55,PT56M1S
1,Bridge,2020-11-13T00:30:56,2020-11-13T01:30:27,PT59M31S
1,Chinese Bar,2020-11-13T10:09:46,2020-11-13T10:32:45,PT22M59S
1,Park,2020-11-13T11:55:57,2020-11-13T12:15:26,PT19M29S
1,Cafeteria,2020-11-13T12:48:51,2020-11-13T13:53:53,PT1H5M2S
1,Cafeteria,2020-11-13T14:25:34,2020-11-13T15:14:09,PT48M35S
1,Park,2020-11-13T15:14:33,2020-11-13T16:40:01,PT1H25M28S
1,Park,2020-11-13T19:39:24,2020-11-13T20:03:57,PT24M33S
1,Main Library,2020-11-13T20:42:20,2020-11-13T23:08:33,PT2H26M13S
1,Sports bay,2020-11-13T23:57:47,2020-11-14T00:32:43,PT34M56S
1,Cafeteria,2020-11-14T01:34:06,2020-11-14T02:16:52,PT42M46S
1,Chinese Bar,2020-11-14T04:12:34,2020-11-14T04:58:45,PT46M11S
1,Chinese Bar,2020-11-14T14:26:02,2020-11-14T14:47:14,PT21M12S
1,Sports bay,2020-11-14T17:41:27,2020-11-14T18:50:30,PT1H9M3S
1,Statue before BAIS Faculty,2020-11-14T20:27:38,2020-11-14T20:58:21,PT30M43S
1,Chinese Bar,2020-11-14T21:52:40,2020-11-15T00:23:48,PT2H31M8S
1,Chinese Bar,2020-11-15T00:30:41,2020-11-15T01:45:04,PT1H14M23S
1,Park,2020-11-15T04:06:38,2020-11-15T04:49:31,PT42M53S
1,Chinese Bar,2020-11-15T07:09:30,2020-11-15T07:15:35,PT6M5S
1,Main Library,2020-11-15T07:50:34,2020-11-15T08:02:29,PT11M55S
1,Finestra Pub,2020-11-15T10:24:47,2020-11-15T10:59:24,PT34M37S
1,Information Technology Center,2020-11-15T11:50:39,2020-11-15T14:19:12,PT2H28M33S
1,Statue before BAIS Faculty,2020-11-16T15:51:13,2020-11-16T16:42:20,PT51M7S
1,Statue before BAIS Faculty,2020-11-16T18:23:16,2020-11-16T18:49:26,PT26M10S
1,Main Library,2020-11-16T19:07:56,2020-11-16T19:27:23,PT19M27S
1,Statue before BAIS Faculty,2020-11-16T20:00:03,2020-11-16T21:25:08,PT1H25M5S
1,Finestra Pub,2020-11-16T21:37:21,2020-11-16T23:02:17,PT1H24M56S
1,Information Technology Center,2020-11-16T23:21:36,2020-11-16T23:40:48,PT19M12S
1,Chinese Bar,2020-11-17T02:28:20,2020-11-17T04:42:30,PT2H14M10S
1,Chinese Bar,2020-11-17T05:17:56,2020-11-17T06:07:11,PT49M15S
1,Finestra Pub,2020-11-17T07:34:58,2020-11-17T09:24:21,PT1H49M23S
1,Information Technology Center,2020-11-17T15:56:46,2020-11-17T18:02:50,PT2H6M4S
1,Dean's office,2020-11-17T18:47:29,2020-11-17T19:08:37,PT21M8S
1,Park,2020-11-17T19:45:58,2020-11-17T20:43:32,PT57M34S
1,Finestra Pub,2020-11-17T22:40:12,2020-11-17T23:39:33,PT59M21S
1,Chinese Bar,2020-11-17T23:41:53,2020-11-18T02:25:58,PT2H44M5S
1,Dean's office,2020-11-18T03:05:07,2020-11-18T03:07:59,PT2M52S
1,Bridge,2020-11-18T10:06:15,2020-11-18T11:36:10,PT1H29M55S
1,Cafeteria,2020-11-18T13:30:09,2020-11-18T14:52:41,PT1H22M32S
1,Finestra Pub,2020-11-18T15:00:49,2020-11-18T15:41:19,PT40M30S
1,Chinese Bar,2020-11-18T15:51:07,2020-11-18T17:34:11,PT1H43M4S
1,Information Technology Center,2020-11-18T20:33:39,2020-11-18T20:34:22,PT43S
1,Information Technology Center,2020-11-19T13:41:54,2020-11-19T13:52:59,PT11M5S
1,Statue before BAIS Faculty,2020-11-19T15:11:20,2020-11-19T16:07:56,PT56M36S
1,Park,2020-11-19T17:13:34,2020-11-19T17:41:36,PT28M2S
1,Bridge,2020-11-19T18:34:33,2020-11-19T19:10:38,PT36M5S
1,Information Technology Center,2020-11-19T19:35:01,2020-11-19T20:51:52,PT1H16M51S
1,Park,2020-11-20T11:16:55,2020-11-20T11:29:57,PT13M2S
1,Park,2020-11-20T11:45:50,2020-11-20T11:57:01,PT11M11S
1,Sports bay,2020-11-20T13:38:19,2020-11-20T16:13:33,PT2H35M14S
1,Sports bay,2020-11-20T16:18:47,2020-11-20T17:08:51,PT50M4S
1,Cafeteria,2020-11-20T18:18:35,2020-11-20T19:07:56,PT49M21S
1,Statue before BAIS Faculty,2020-11-20T19:18:27,2020-11-20T19:39:19,PT20M52S
1,Dean's office,2020-11-20T20:37:57,2020-11-20T21:13:36,PT35M39S
1,Chinese Bar,2020-11-20T22:03:37,2020-11-20T22:13:11,PT9M34S
1,Finestra Pub,2020-11-21T14:56:26,2020-11-21T15:09:25,PT12M59S
1,Sports bay,2020-11-21T16:32:46,2020-11-21T16:58:36,PT25M50S
1,Bridge,2020-11-21T19:49:16,2020-11-21T20:53:18,PT1H4M2S
1,Statue before BAIS Faculty,2020-11-21T22:09:44,2020-11-21T23:47:59,PT1H38M15S
1,Park,2020-11-22T01:51:21,2020-11-22T02:37:06,PT45M45S
1,Cafeteria,2020-11-22T03:27:15,2020-11-22T04:47:24,PT1H20M9S
1,Finestra Pub,2020-11-22T06:15:16,2020-11-22T06:53:08,PT37M52S
1,Main Library,2020-11-22T07:08:21,2020-11-22T07:27:26,PT19M5S
1,Bridge,2020-11-22T13:47:41,2020-11-22T13:52:55,PT5M14S
1,Bridge,2020-11-22T15:05:32,2020-11-22T15:49:04,PT43M32S
1,Dean's office,2020-11-22T16:30:51,2020-11-22T17:04:28,PT33M37S
1,Chinese Bar,2020-11-22T18:00:45,2020-11-22T19:46:50,PT1H46M5S
1,Finestra Pub,2020-11-22T22:16:21,2020-11-22T22:43:38,PT27M17S
1,Information Technology Center,2020-11-23T09:47:46,2020-11-23T12:31:21,PT2H43M35S
1,Information Technology Center,2020-11-23T12:39:08,2020-11-23T12:44:36,PT5M28S
1,Statue before BAIS Faculty,2020-11-23T14:08:07,2020-11-23T15:40:45,PT1H32M38S
1,Cafeteria,2020-11-23T17:58:27,2020-11-23T18:28:48,PT30M21S
1,Information Technology Center,2020-11-24T15:03:36,2020-11-24T15:18:59,PT15M23S
1,Finestra Pub,2020-11-25T13:58:56,2020-11-25T16:55:55,PT2H56M59S
1,Cafeteria,2020-11-25T17:35:59,2020-11-25T18:27:25,PT51M26S
1,Sports bay,2020-11-25T20:25:54,2020-11-25T21:01:37,PT35M43S
1,Main Library,2020-11-25T23:36:38,2020-11-26T00:32:40,PT56M2S
1,Dean's office,2020-11-26T03:21:08,2020-11-26T04:07:09,PT46M1S
1,Dean's office,2020-11-26T05:54:37,2020-11-26T06:31:55,PT37M18S
1,Cafeteria,2020-11-26T06:46:45,2020-11-26T08:15:10,PT1H28M25S
1,Cafeteria,2020-11-26T10:28:28,2020-11-26T11:24:03,PT55M35S
1,Bridge,2020-11-26T07:46:06,2020-11-26T08:15:44,PT29M38S
1,Finestra Pub,2020-11-26T09:11:51,2020-11-26T09:32:49,PT20M58S
1,Statue before BAIS Faculty,2020-11-26T10:05:34,2020-11-26T11:12:25,PT1H6M51S
1,Information Technology Center,2020-11-26T13:29:29,2020-11-26T16:27:57,PT2H58M28S
1,Dean's office,2020-11-26T16:59:39,2020-11-26T19:49:35,PT2H49M56S
1,Information Technology Center,2020-11-26T21:51:59,2020-11-26T22:26:56,PT34M57S
1,Information Technology Center,2020-11-27T00:22:37,2020-11-27T00:26:06,PT3M29S
1,Main Library,2020-11-27T13:18:08,2020-11-27T14:19:46,PT1H1M38S
1,Main Library,2020-11-27T15:32:55,2020-11-27T15:41:18,PT8M23S
1,Information Technology Center,2020-11-27T16:32:02,2020-11-27T17:25:21,PT53M19S
1,Main Library,2020-11-27T17:41:08,2020-11-27T17:48:23,PT7M15S
